chapter	lang	heading	segment_index	kind	en_span	tr_span	proposition	reader_consequence	confidence
rmarkdown	vn	Important to know	S6.P1	untrue	chapters/rmarkdown.qmd:94-94	chapters/rmarkdown.vn.qmd:94-94	English offers two ALTERNATIVES for referring to files elsewhere ('either need to use the full file path OR use the here package'); the Vietnamese states both are required together ('ban se VUA can su dung CA duong dan tep day du VA su dung package here').	The Vietnamese reader believes a full absolute path must be combined with here(), which defeats the whole point of here() and contradicts the example given in the very next sentence, import(here('data.csv')), which uses no full path at all.	high
rmarkdown	vn	Option 1: Set parameters within YAML	S32.P2	code_mismatch	chapters/rmarkdown.qmd:516-516	chapters/rmarkdown.vn.qmd:521-521	English gives the accessor as `params$hospital`, matching the parameter `hospital` defined in the YAML chunk immediately above; the Vietnamese writes it as `params $ Hospital`, with spaces around $ and a capitalised parameter name.	A Vietnamese reader who copies `params $ Hospital` gets NULL (no parameter named Hospital exists in the YAML above), so any downstream filter or title silently uses an empty value rather than 'Central Hospital'.	medium
rmarkdown	vn	Formatting HTML files	S42.P1	untrue	chapters/rmarkdown.qmd:738-738	chapters/rmarkdown.vn.qmd:743-743	English lists 'haddock' among the supported highlight styles; the Vietnamese lists 'hasdock', which is not a pandoc highlight style.	A Vietnamese reader who sets `highlight: hasdock` in the YAML gets a render failure from pandoc, and the handbook gives them no way to see that the name itself is wrong.	high
shiny_basics	es	Building a UI / Construir una interfaz de usuario	S9.P3	untrue	chapters/shiny_basics.qmd:229-229	chapters/shiny_basics.es.qmd:227-227	The English states that the names-displayed / values-passed behaviour requires a NAMED vector as the widget's choices ('using a named vector as the choices will display the names of the vector'); the Spanish drops the qualifier and states it of any vector ('el uso de un vector para las opciones mostrara los nombres del vector'), and renders 'the named vector' as 'el nombre del vector' (the name of the vector).	A Spanish reader believes any character vector passed to `choices` will show display labels and pass different underlying values to the server. Passing an unnamed vector such as c('malaria_tot', 'malaria_rdt_0-4') then shows the raw column names in the dropdown, and the reader has no stated rule telling them that names must be supplied, so they cannot reproduce the 'All ages' / 'malaria_tot' behaviour used throughout the rest of the chapter.	high
shiny_basics	es	Building a UI / Construir una interfaz de usuario	S9.P1	untrue	chapters/shiny_basics.qmd:149-149	chapters/shiny_basics.es.qmd:147-147	The English says the nested UI layout functions just listed ('these') cannot be visualised easily in an abstract way; the Spanish says 'estos datos' (these data) cannot be visualised easily in an abstract way, moving the claim from UI code onto the data set.	A Spanish reader takes the sentence as a statement about the malaria data rather than about UI layout code, so the sentence no longer motivates why the chapter switches to a worked UI example, and the reader may expect a difficulty in plotting the data that does not exist.	low
shiny_basics	fr	Dashboards with Shiny	S1.P1	untrue	chapters/shiny_basics.qmd:16-17	chapters/shiny_basics.fr.qmd:17-18	The alternative, faster method of making dashboards is documented on the 'Dashboards with R Markdown' (flexdashboard) page; the French sends the reader to 'Rapports avec R Markdown' (#rmarkdown), which is rmarkdown.fr.qmd, a different chapter (the flexdashboard chapter's anchor is #dashboards).	A French reader who follows the cross-reference lands on the general R Markdown reporting chapter, which does not describe flexdashboard dashboards, and never reaches the alternative dashboard method the sentence promises.	high
shiny_basics	fr	Adding static text	S13.P1	missing	chapters/shiny_basics.qmd:579-579	chapters/shiny_basics.fr.qmd:614-614	All of shiny's static text is generally added in the ui of the app.	The French sentence loses its main clause (the parenthesis is opened and never closed), so the reader is never told that static text belongs in the ui, and may try to place static text in the server.	high
shiny_basics	fr	Sharing shiny apps	S18.P1	missing	chapters/shiny_basics.qmd:1355-1355	chapters/shiny_basics.fr.qmd:1407-1407	The reader can refer to the handbook's section on github for further information about sharing the app's code.	A French reader who chooses to share code via github is given no pointer to the github chapter and has to find that guidance unaided.	high
shiny_basics	fr	The server and the ui	S7.P1	untrue	chapters/shiny_basics.qmd:116-116	chapters/shiny_basics.fr.qmd:132-132	All changes seen in the UI are passed THROUGH the server (server -> ui); the French states the opposite direction, that all changes seen in the UI are transmitted TO the server ('sont transmis au serveur').	A French reader takes away that the UI pushes its changes to the server, which contradicts the very next sentence telling them to build plots and downloads in the server, and obscures the core rule that anything displayed in the UI is produced by the server.	medium
shiny_basics	fr	Adding a download button	S15.P3	untrue	chapters/shiny_basics.qmd:807-807	chapters/shiny_basics.fr.qmd:847-847	Reactive conductors are not outputted (they are never passed to the UI as an output); the French says instead that they 'ne sont pas edites' (are not edited).	A French reader loses the defining property that separates a reactive conductor from an endpoint, and may expect a reactive() object to be displayable in the ui without a render function.	medium
shiny_basics	fr	Building a UI	S9.P3	untrue	chapters/shiny_basics.qmd:232-232	chapters/shiny_basics.fr.qmd:253-253	Excellent shiny EXTENSION PACKAGES give access to more widgets than base shiny; the French calls them 'excellentes examples de shiny' (excellent shiny examples), not extensions.	A French reader is not told that extra widgets come from installable extension packages, so may look for example galleries rather than installing shinyWidgets.	low
shiny_basics	jp	Developing an app server	S11.P3	untrue	chapters/shiny_basics.qmd:538-538	chapters/shiny_basics.jp.qmd:538-538	The translation states that the output object re-runs the server logic function every time an input changes; the English says the output re-runs 'this function', meaning the render/plot call, not the whole server function.	A Japanese reader forms the wrong mental model of Shiny reactivity, believing the entire server function re-executes on every widget change, and so expects all server-side code (including the one-off setup they may put there) to run again on each input change.	medium
shiny_basics	jp	Adding a download button	S15.P2	untrue	chapters/shiny_basics.qmd:776-776	chapters/shiny_basics.jp.qmd:776-776	The translation states that `content` holds the data to be saved locally; the English states that `content` holds a function that you would use to save data locally, which is what the adjacent chunk shows (`content = function(file) ggsave(...)`).	A reader may pass a data object to `content` instead of a saving function, and the download handler then fails.	medium
shiny_basics	jp	Adding a download button	S15.P3	missing	chapters/shiny_basics.qmd:805-805	chapters/shiny_basics.jp.qmd:805-805	The English instructs the reader to put the `file` argument in the position where the output file name is specified; the translation instead only asserts that the `content` function saves the output file to a specified location.	A reader does not learn where `file` must be placed inside the saving call, so when adapting the pattern to another writer (for example `rio::export()`) they may omit `file` as the destination and the download produces no usable file.	medium
shiny_basics	jp	Developing an app server	S11.P1	added	chapters/shiny_basics.qmd:456-456	chapters/shiny_basics.jp.qmd:456-456	The translation adds the examples '(such as textInput or sliderInput)' as instances of reactive sources; the English names no example widgets at this point.	The reader is given specific widget examples that the English author did not select, which narrows the notion of a reactive source to two text/slider widgets rather than to all user inputs, including the `selectInput()` widgets this chapter actually uses.	high
shiny_basics	jp	Adding a facility selector	S16.P7	untrue	chapters/shiny_basics.qmd:1083-1083	chapters/shiny_basics.jp.qmd:1083-1083	The translation states that the third thing passed to a widget-update function is a new input object holding all the choices of the `selectInput()` being updated; the English states that you pass new versions of all parameters that `selectInput()` already accepts.	A reader concludes only the choices can be updated, and expects to pass one object rather than named `selectInput()` parameters, so they do not discover that `label`, `selected` and other arguments can also be updated at run time.	medium
shiny_basics	jp	Loading data into our app	S10.P5	added	chapters/shiny_basics.qmd:356-356	chapters/shiny_basics.jp.qmd:356-356	The translation adds a parenthetical translator's gloss defining startup code as code placed outside the server logic function so that it runs only once; the English gives no definition at this point.	The reader receives a definition the English author did not write, and it is narrower than the English concept: startup code is code that runs once before the app starts, whether in global.R or at the top of app.R, not merely code positioned outside the server function.	low
shiny_basics	jp	Developing an app server	S11.P4	added	chapters/shiny_basics.qmd:553-553	chapters/shiny_basics.jp.qmd:553-553	The translation adds the instruction to type something in, replacing the English exclamation 'Talk about reactivity!' which issues no instruction.	A reader may try to type into the R console while the app is listening, where the console is blocked and accepts no input, and conclude that something is broken.	low
shiny_basics	jp	Basic file structures	S6.P2	untrue	chapters/shiny_basics.qmd:100-100	chapters/shiny_basics.jp.qmd:100-100	The translation states that sourcing additional .R files is mandatory for a large app; the English states only that we should do so if we have a larger app.	A reader treats a multi-file layout as a requirement rather than a recommendation, and may believe a large single-file app is invalid.	low
shiny_basics	jp	Developing an app server	S11.P1	untrue	chapters/shiny_basics.qmd:452-452	chapters/shiny_basics.jp.qmd:452-452	The translation states that the reader does not need to fully understand when execution starts in a Shiny app; the English states that the execution order is not fully necessary to understand when starting out with Shiny, which is a beginner-stage qualification about the order.	The reader takes the point as permanent rather than provisional and drops the topic of execution order entirely, so they do not revisit it when writing a larger app where the order matters.	low
shiny_basics	pt	Recommended extension packages / Pacotes de extensão recomendados	S20.P1	untrue	chapters/shiny_basics.qmd:1384-1384	chapters/shiny_basics.pt.qmd:1384-1384	The English names the extension package **shinyWidgets**; the Portuguese names it **BrightWidgets**, a package that does not exist.	A Portuguese reader searching CRAN or GitHub for BrightWidgets finds nothing and cannot install the package, even though the same bullet still calls shinyWidgets::shinyWidgetsGallery().	high
shiny_basics	pt	Recommended extension packages / Pacotes de extensão recomendados	S20.P1	untrue	chapters/shiny_basics.qmd:1386-1386	chapters/shiny_basics.pt.qmd:1386-1386	The English names the extension package **shinyjs**; the Portuguese names it **Brightjs**, a package that does not exist.	A Portuguese reader cannot find or install shinyjs, so the recommended route to hide/show elements and enable/disable buttons is unreachable.	high
shiny_basics	pt	Recommended extension packages / Pacotes de extensão recomendados	S20.P1	untrue	chapters/shiny_basics.qmd:1388-1388	chapters/shiny_basics.pt.qmd:1388-1388	The English names the extension package **shinydashboard**; the Portuguese names it **Brightdashboard**, a package that does not exist.	A Portuguese reader cannot install the package that the chapter's own 'Building a UI' section already referred to as shinydashboard, and the two mentions no longer agree.	high
shiny_basics	pt	Recommended extension packages / Pacotes de extensão recomendados	S20.P1	untrue	chapters/shiny_basics.qmd:1390-1390	chapters/shiny_basics.pt.qmd:1390-1390	The English names the extension package **shinydashboardPlus**; the Portuguese names it **BrightdashboardPlus**, a package that does not exist.	A Portuguese reader cannot install the package; the link target still says shinydashboardPlus, so the reader gets contradictory names for one package.	high
shiny_basics	pt	Recommended extension packages / Pacotes de extensão recomendados	S20.P1	untrue	chapters/shiny_basics.qmd:1392-1392	chapters/shiny_basics.pt.qmd:1392-1392	The English names the extension package **shinythemes**; the Portuguese names it **Brightthemes**, a package that does not exist.	A Portuguese reader cannot install shinythemes and so cannot apply the preset CSS themes the section recommends.	high
shiny_basics	pt	Adding a facility selector / Adicionando um seletor de instalação	S16.P5	code_mismatch	chapters/shiny_basics.qmd:995-1035	chapters/shiny_basics.pt.qmd:995-1035	The prose states that the variables just created in global.R are passed straight to the UI, but the Portuguese code names that variable installation_list at its only definition site (line 976) while every use site, including the UI chunk beside this prose (line 1033), still reads facility_list.	A Portuguese reader who copies the code gets 'object facility_list not found' when the app starts, and the prose gives no hint that the two names must be reconciled.	high
shiny_basics	pt	Adding a facility selector / Adicionando um seletor de instalação	S16.P3	code_mismatch	chapters/shiny_basics.qmd:967-981	chapters/shiny_basics.pt.qmd:967-981	The prose tells the reader to add 'this code chunk' to global.R, but the Portuguese chunk carries echo = FALSE so the code that builds all_districts and the facility table is never displayed.	A Portuguese reader is told to copy a chunk that the rendered page does not show, so cannot build all_districts or the facility lookup table and cannot follow the rest of the section.	high
shiny_basics	pt	Adding a facility selector / Adicionando um seletor de instalação	S16.P2	code_mismatch	chapters/shiny_basics.qmd:958-964	chapters/shiny_basics.pt.qmd:958-964	The prose says 'let us test it' and the English chunk shows the test call plot_epicurve(malaria_data, district = "Spring", agegroup = "malaria_rdt_0-4", facility = "Facility 1"), but the Portuguese chunk carries echo=F so no call is shown.	A Portuguese reader sees only the resulting figure and never sees how the new facility argument is supplied, so cannot reproduce the test of the updated function.	high
shiny_basics	pt	Recommended extension packages / Pacotes de extensão recomendados	S20.P1	added	chapters/shiny_basics.qmd:1382-1382	chapters/shiny_basics.pt.qmd:1382-1382	The Portuguese adds a parenthetical gloss stating that 'shiny' is a pun meaning 'brilhante' (bright) in English; the English has no such gloss.	The reader is led to treat the package family name as a wordplay, which sets up the renamed Bright* package names in the bullets that follow and reinforces the false names.	high
shiny_basics	pt	Dashboards with Shiny / Painéis com Shiny	S1.P1	untrue	chapters/shiny_basics.qmd:17-17	chapters/shiny_basics.pt.qmd:17-17	The English says the alternative METHOD is faster, easier and perhaps less customisable; the Portuguese says the method makes the DASHBOARDS faster, easier and perhaps less customisable.	A Portuguese reader concludes that R Markdown dashboards run faster at the cost of customisation, rather than that the authoring route is quicker to learn and use, and may pick the tool for a performance reason that does not exist.	medium
shiny_basics	ru	Building a UI	S9.P1	untrue	chapters/shiny_basics.qmd:149-149	chapters/shiny_basics.ru.qmd:149-149	The Russian says the example app visualises data on the NUMBER OF MALARIA FACILITIES by district (данные о количестве малярийных учреждений); the English says it visualises malaria facility CASE-COUNT data (malaria_facility_count_data) by district, and the data used below has a cases_reported column, not a facility count.	A Russian reader believes the dataset counts health facilities, so the epicurve of cases_reported and the age-group columns (malaria_rdt_0-4 etc.) make no sense against their mental model of the data.	high
shiny_basics	ru	Building a UI	S9.P3	untrue	chapters/shiny_basics.qmd:217-217	chapters/shiny_basics.ru.qmd:217-217	The Russian states that there are TWO identifiers (есть два идентификационных номера (ID)) used to pass information from the UI to the server; the English states that inputIds ARE the IDs used to pass information from the UI to the server, with no count of two.	A Russian reader concludes a widget carries two IDs, or that a Shiny app has exactly two IDs, and then cannot make sense of the following requirement that IDs must be unique across a larger app with many widgets.	high
shiny_basics	ru	Loading data into our app	S10.P2	missing	chapters/shiny_basics.qmd:267-267	chapters/shiny_basics.ru.qmd:267-267	The English points the reader to the Pivoting data chapter with a working cross-reference ([Pivoting data](pivoting.qmd)); the Russian has no link target at all ([Поворот данных] with no destination), so the cross-reference is absent.	A Russian reader who does not know pivot_longer() sees literal bracketed text instead of a link and cannot reach the chapter that explains the reshaping step being performed in the next code chunk.	medium
shiny_basics	ru	Loading data into our app	S10.P3	missing	chapters/shiny_basics.qmd:280-280	chapters/shiny_basics.ru.qmd:280-280	The English points the reader to the Writing functions chapter with a working cross-reference ([Writing functions](writing_functions.qmd)); the Russian has no link target ([Написание функций] with no destination), so the cross-reference is absent.	The Russian text calls this prerequisite reading 'strongly recommended' but gives the reader no way to reach it, right before the hardest step of the chapter (writing plot_epicurve()).	medium
shiny_basics	ru	Adding static text	S13.P1	missing	chapters/shiny_basics.qmd:586-586	chapters/shiny_basics.ru.qmd:586-586	The English explains the p() tag with the analogy 'Think of it as the text body of a word document'; the Russian bullet omits this sentence entirely, going straight from the size remark to 'Usage looks like'.	A Russian reader loses the one concrete analogy that distinguishes p() from the header tags h1()-h6() and has only the abstract phrase 'text similar to text in a body of text' to work from.	medium
shiny_basics	tr	Building a UI	S9.P1	untrue	chapters/shiny_basics.qmd:144-144	chapters/shiny_basics.tr.qmd:145-145	The English names the generic column panel function as column(); the Turkish names it sutun() (sütun()), which is not a shiny function.	A Turkish reader writing sütun() in a fluidPage layout gets 'could not find function' and cannot build a column panel.	high
shiny_basics	tr	Building a UI	S9.P1	untrue	chapters/shiny_basics.qmd:147-147	chapters/shiny_basics.tr.qmd:148-148	The English gives plotOutput() as the example of an xxxOutput() function; the Turkish gives plotCikis() (plotÇıkış()), which is not a shiny function and contradicts the UI chunk below that uses plotOutput("malaria_epicurve").	A Turkish reader learns a non-existent output function name and cannot connect renderPlot() in the server to the UI.	high
shiny_basics	tr	Developing an app server	S11.P2	code_mismatch	chapters/shiny_basics.qmd:517-518	chapters/shiny_basics.tr.qmd:525-526	The English says the epicurve output has the outputId malaria_epicurve, matching plotOutput("malaria_epicurve") in the chunk above; the Turkish says the outputId is sitma_epicurve (sıtma_epicurve), which appears nowhere in the code.	The very next paragraph tells the reader the names must match exactly between ui and server, so a reader following the Turkish uses output$sitma_epicurve and the plot never renders.	high
shiny_basics	tr	Loading data into our app	S10.P4	untrue	chapters/shiny_basics.qmd:346-346	chapters/shiny_basics.tr.qmd:350-350	The English says the district INPUT could arrive as a character vector with multiple values, which is why %in% is used; the Turkish says the %in% OPERATOR can be used as a character vector with multiple values.	The reader loses the actual reason for %in% (multi-select widgets return a vector) and is told something false about the operator itself, so they may keep == in their own filters.	medium
shiny_basics	tr	Loading data into our app	S10.P5	untrue	chapters/shiny_basics.qmd:359-359	chapters/shiny_basics.tr.qmd:364-364	The English says to create a new FILE called global.R inside your app's directory; the Turkish attaches the name global.R to the DIRECTORY ('Uygulamanizin global.R adli dizininde yeni bir dosya olusturun').	A reader creates a folder named global.R and puts an arbitrarily named file in it, so shiny never runs the startup code and the app fails with objects not found.	medium
shiny_basics	tr	Loading data into our app	S10.P6	untrue	chapters/shiny_basics.qmd:438-438	chapters/shiny_basics.tr.qmd:444-444	The English attributes the automatic recognition of app.R, server.R, ui.R and global.R to shiny; the Turkish attributes it to 'Bright', a package that does not exist.	The reader is told a non-existent package provides the file-name convention and cannot search for or verify the behaviour.	high
shiny_basics	tr	Sharing shiny apps	S18.P1	untrue	chapters/shiny_basics.qmd:1359-1363	chapters/shiny_basics.tr.qmd:1373-1376	The English names shinyapps.io as the recommended hosting service; the Turkish names brightapps.io, which is not the shiny hosting service.	A reader trying to publish their app goes to a wrong or non-existent domain and cannot create the account the section then tells them to create.	high
shiny_basics	tr	Recommended extension packages	S20.P1	untrue	chapters/shiny_basics.qmd:1384-1384	chapters/shiny_basics.tr.qmd:1393-1393	The English names the extra-widgets package as shinyWidgets; the first Turkish bullet names it brightWidgets, while the same bullet still tells the reader to run shinyWidgets::shinyWidgetsGallery().	A reader tries to install a package called brightWidgets, which does not exist on CRAN, and is left with a bullet that contradicts its own code line.	high
shiny_basics	tr	Recommended extension packages	S20.P1	added	chapters/shiny_basics.qmd:1382-1401	chapters/shiny_basics.tr.qmd:1391-1425	The English lists the recommended extension packages once; the Turkish repeats the entire list twice (shinyWidgets, shinyjs, shinydashboard, shinydashboardPlus, shinythemes, then the DT and plotly paragraph), first at lines 1393-1408 and again at lines 1410-1424, with the second copy leaving the shinyWidgets bullet untranslated in English.	The reader sees every recommendation twice with differing details (the first copy has no hyperlinks for shinyjs, shinydashboard, shinydashboardPlus or shinythemes, the second copy does) and cannot tell which listing is authoritative.	high
shiny_basics	tr	Sharing shiny apps	S18.P1	missing	chapters/shiny_basics.qmd:1365-1365	chapters/shiny_basics.tr.qmd:1378-1378	The English says the `here` package solves the explicit-file-path problem; the Turkish renders the package name as the ordinary word 'buradaki' ('the package here'), so no package is named.	The reader is told a package fixes hard-coded paths on a server but is never told which one, so their app keeps absolute paths and fails once deployed.	high
shiny_basics	tr	Before you start to build an app	S8.P1	missing	chapters/shiny_basics.qmd:125-125	chapters/shiny_basics.tr.qmd:126-126	The English qualifies the claim as 'you can't really visualise what you're building UNLESS you are aiming for something specific'; the Turkish drops the conditional clause and states only that you cannot visualise what you are building.	The reader loses the actual advice of the paragraph, that having a specific target in mind is what makes the UI imaginable, and is left with a bare discouraging statement.	medium
shiny_basics	tr	Building a UI	S9.P3	untrue	chapters/shiny_basics.qmd:227-227	chapters/shiny_basics.tr.qmd:229-229	The English says checkboxInput() passes a logical object, `TRUE` or `FALSE`; the Turkish gives the values as DOGRU or YANLIS (DOĞRU / YANLIŞ), which are not R logical literals.	A reader testing the widget value writes if (input$x == DOĞRU) and gets an 'object not found' error instead of a working condition.	medium
shiny_basics	tr	Dashboards with Shiny	S1.P1	missing	chapters/shiny_basics.qmd:17-17	chapters/shiny_basics.tr.qmd:16-16	The English links the alternative dashboard method to the flexdashboard chapter with a working markdown link; the Turkish keeps the bracketed label but removes the link target, so no destination is given.	The reader sees literal square brackets and cannot navigate to the R Markdown dashboards chapter that is being recommended.	medium
shiny_basics	tr	Dashboards with Shiny	S1.P1	untrue	chapters/shiny_basics.qmd:8-8	chapters/shiny_basics.tr.qmd:8-8	The English says producing a dashboard WITH SHINY requires relatively advanced R knowledge; the Turkish says producing a QUALITY dashboard ('Kaliteli bir gosterge paneli') does, dropping the attribution to shiny.	The reader takes the difficulty warning as being about dashboard quality in general rather than about shiny specifically, and loses the contrast the page draws with the easier flexdashboard route.	low
shiny_basics	tr	Developing an app server	S11.P1	untrue	chapters/shiny_basics.qmd:452-452	chapters/shiny_basics.tr.qmd:459-459	The English says there IS an order (a sequence) to the server tasks; the Turkish says 'Onlara verilen bir emir vardir' ('there is a command given to them'), translating 'order' as an instruction rather than a sequence.	The reader loses the point that server tasks do have an execution ordering they need not yet understand, and instead reads an unrelated statement about commands.	low
shiny_basics	tr	Recommended resources	S21.P1	alignment_mismatch	chapters/shiny_basics.qmd:1402-1406	chapters/shiny_basics.tr.qmd:1425-1429	The English has a final section heading '## Recommended resources'; the Turkish file has no counterpart heading.	The Turkish page ends without the Recommended resources section, so a reader following the two versions side by side finds no place where further resources are to be listed.	low
shiny_basics	tr	Sharing shiny apps	S18.P1	missing	chapters/shiny_basics.qmd:1367-1367	chapters/shiny_basics.tr.qmd:1379-1380	The English carries the italic editorial placeholder '*signing up for account*' between the server-readiness paragraph and the token instructions; the Turkish omits it, while keeping the other placeholder at the end of the section.	The reader moves straight from server preparation to 'once you have your account' with no marker that the account sign-up step is undocumented.	low
shiny_basics	vn	Loading data into our app	S10.P4	untrue	chapters/shiny_basics.qmd:346-346	chapters/shiny_basics.vn.qmd:346-346	The English says the district INPUT may arrive as a character vector with multiple values; the Vietnamese says the `%in%` OPERATOR may arrive as a character vector with multiple values.	The Vietnamese reader loses the reason `%in%` is used: that `selectInput(multiple = TRUE)` can deliver several district values at once. They may keep `==` in their own function and get a wrong or erroring filter when two districts are selected.	medium
shiny_basics	vn	Adding a facility selector	S16.P7	untrue	chapters/shiny_basics.qmd:1083-1083	chapters/shiny_basics.vn.qmd:1082-1082	The English says the widget-update function takes the `inputId` OF the widget to be changed; the Vietnamese says the function THEN CHANGES the `inputId` of the function.	The reader understands `updateSelectInput()` as renaming a widget's id, which the adjacent chunk contradicts (`inputId = "select_facility"` identifies the target while `choices` is what changes). They may try to rewrite input ids at runtime and break the ui-server link.	medium
shiny_basics	vn	Recommended extension packages	S20.P1	untrue	chapters/shiny_basics.qmd:1392-1392	chapters/shiny_basics.vn.qmd:1391-1391	The English gives the shinythemes documentation URL as https://rstudio.github.io/shinythemes/; the Vietnamese gives https://rstudio.github.io/shinytheme/ (singular).	The Vietnamese reader following the shinythemes link reaches a 404 page and cannot find the theme documentation the sentence promises.	medium
shiny_basics	vn	Recommended extension packages	S20.P1	untrue	chapters/shiny_basics.qmd:1390-1390	chapters/shiny_basics.vn.qmd:1389-1389	The English gives the shinydashboardPlus URL with its original capitalisation (.../shinydashboardPlus/articles/shinydashboardPlus.html); the Vietnamese gives an all-lowercase path (.../shinydashboardplus/articles/shinydashboardplus.html).	GitHub Pages paths are case-sensitive, so the Vietnamese link 404s and the reader cannot reach the shinydashboardPlus article.	low
shiny_basics	vn	Loading data into our app	S10.P1	untrue	chapters/shiny_basics.qmd:252-252	chapters/shiny_basics.vn.qmd:252-252	The English motivates the new `data` directory by wanting to keep the new project tidy; the Vietnamese states that we need to clean the data.	The reader is told data cleaning is the reason for creating the folder, so the organisational point about project structure (the same point the chapter later makes for the `funcs` folder) does not land.	low
standardization	es	Load population data / Cargar los datos de población	S5.P1	code_mismatch	chapters/standardization.qmd:55-55	chapters/standardization.es.qmd:54-54	The Spanish text names `import()` as the command that loads the page data, while the English names `appliedepidata::get_data()` and the code chunk immediately below (es.qmd:56-72) contains only `appliedepidata::get_data()` calls.	A Spanish reader looks for an `import()` call in the chunk below, does not find one, and may try `rio::import()` with a URL that no longer exists instead of using the `appliedepidata` package that the chapter actually depends on.	high
standardization	es	Load population data / Cargar los datos de población	S5.P1	added	chapters/standardization.qmd:55-55	chapters/standardization.es.qmd:54-54	The Spanish text states the data are imported 'desde nuestro repositorio de Github' (from our Github repository); the English states only that the data are loaded with `appliedepidata::get_data()` calls and names no Github repository.	A Spanish reader believes the example data must be fetched from a Github repository and may go looking for that repository or a raw file URL, rather than installing and using the `appliedepidata` package.	medium
standardization	fr	Load population data / Charger les données de la population	S5.P1	code_mismatch	chapters/standardization.qmd:55-55	chapters/standardization.fr.qmd:55-55	The translation says the chunk that follows contains `import()` commands; the English says `appliedepidata::get_data()` calls, and every line of the chunk beside it (fr lines 59, 62, 65, 68, 71) calls `appliedepidata::get_data()`, not `import()`.	A French reader looks for an `import()` call, does not find one in the chunk, and may conclude the chunk is wrong or that a **rio** `import()` step is missing. Someone adapting the code may write `import()` with a file path and fail, because the data ship with the **appliedepidata** package.	high
standardization	fr	Load population data / Charger les données de la population	S5.P1	added	chapters/standardization.qmd:55-55	chapters/standardization.fr.qmd:55-55	The translation states the data are imported into R from "notre dépôt Github" (our Github repository); the English makes no claim about where the data are fetched from, only that `appliedepidata::get_data()` loads them.	A French reader believes the chapter data live in a Github repository and may search for a repository URL or a network route that the chapter never gives, instead of installing the **appliedepidata** package that actually supplies the data.	high
standardization	fr	Indirectly standardized rates / Taux standardisés indirectement	S13.P1	code_mismatch	chapters/standardization.qmd:334-334	chapters/standardization.fr.qmd:332-332	The translation names `phe_isr()` as the function the data are passed to; the English names `calculate_ISRate()`, which is the function actually called in the chunk beside it (fr line 346, `PHEindicatormethods::calculate_ISRate(`).	A French reader takes `phe_isr()` as the current function name and calls it; in present **PHEindicatormethods** versions that name is gone, so the call errors with 'could not find function'. The prose and the code chunk two lines below disagree, so the reader cannot tell which name is right.	high
standardization	fr	Indirectly standardized rates / Taux standardisés indirectement	S13.P1	added	chapters/standardization.qmd:338-338	chapters/standardization.fr.qmd:336-336	The translation adds the parenthetical claim that the function is "maintenant `calculate_ISRate` depuis dec 2022" (now `calculate_ISRate` since December 2022); the English carries no rename date and no rename statement in this segment.	A French reader gets a dated version claim the English handbook never makes and cannot check against it. If the rename date is wrong or the naming changes again, only the French edition carries the stale fact, and it appears authoritative because it is stated as a fact rather than as a link to the package NEWS.	high
standardization	jp	Load population data / 人口データの読み込み	S5.P1	code_mismatch	chapters/standardization.qmd:55-55	chapters/standardization.jp.qmd:55-55	The translation says the data are loaded by running the following `import()` commands, but the chunk beside it (jp lines 57-73) contains only `appliedepidata::get_data()` calls; the English names `appliedepidata::get_data()`.	A Japanese reader looks for an `import()` call that is not in the chunk, and does not learn that `appliedepidata::get_data()` is the function that loads the handbook example data.	high
standardization	jp	Load population data / 人口データの読み込み	S5.P1	added	chapters/standardization.qmd:55-55	chapters/standardization.jp.qmd:55-55	The translation states the chapter data are read into R directly from 'our Github repository' (我々の Github リポジトリから直接); the English makes no claim about the source location, only that the data load via `appliedepidata::get_data()`.	A Japanese reader believes the loading step depends on a GitHub download, and may try to fetch files from a repository instead of installing and using the appliedepidata package.	medium
standardization	jp	Clean populations and deaths / 人口・死亡数のクリーニング	S7.P6	missing	chapters/standardization.qmd:208-208	chapters/standardization.jp.qmd:212-212	The English points the reader to the Factors page for how to set factor level order ('as described in the page on [Factors](factors.qmd)'); the translation drops that cross-reference entirely.	A Japanese reader who does not understand `fct_relevel()` or factor level ordering is given no pointer to the chapter that explains it, unlike readers of the sibling references to Pivoting data and Characters and strings that the translation does keep.	medium
standardization	pt	Load population data / Carregue os dados populacionais	S5.P1	code_mismatch	chapters/standardization.qmd:55-55	chapters/standardization.pt.qmd:56-56	The Portuguese prose names the commands below as `import()`; the chunk immediately beside it (pt lines 58-74) contains only `appliedepidata::get_data()` calls, and the English names `appliedepidata::get_data()`.	A Portuguese reader looks for an `import()` call, does not find one in the chunk, and may search rio::import() documentation or try to rewrite the loading step, instead of learning the `appliedepidata::get_data()` interface the handbook now uses.	high
standardization	pt	Load population data / Carregue os dados populacionais	S5.P1	untrue	chapters/standardization.qmd:55-55	chapters/standardization.pt.qmd:56-56	The Portuguese states the Standardisation page data are loaded 'do nosso repositorio Github' (from our GitHub repository); the English makes no such claim, and the accompanying code loads the data from the installed appliedepidata package rather than downloading from GitHub.	A Portuguese reader believes the chunk performs a network download from GitHub, so when it fails they look for a connectivity or URL problem instead of the real cause, a missing appliedepidata package installation.	high
