chapter	lang	en_segment_id	tr_segment_id	relation	confidence	reviewed
packages_suggested	es	S3.P1	S3.P1	1-1	high	TRUE
packages_suggested	fr	S1.P1	S1.P1	1-1	high	TRUE
packages_suggested	fr	S2.P1	S2.P1	1-1	high	TRUE
packages_suggested	fr	S2.P2	S2.P2	1-1	high	TRUE
packages_suggested	fr	S3.P1	S3.P1	1-1	high	TRUE
packages_suggested	fr	S3.P2	S3.P2	1-1	high	TRUE
packages_suggested	jp	S1.P1	S1.P1	1-1	high	TRUE
packages_suggested	jp	S2.P1	S2.P1	1-1	high	TRUE
packages_suggested	jp	S2.P2	S2.P2	1-1	high	TRUE
packages_suggested	jp	S3.P1	S3.P1	1-1	high	TRUE
packages_suggested	jp	S3.P2	S3.P2	1-1	high	TRUE
packages_suggested	pt	S1.P1	S1.P1	1-1	high	TRUE
packages_suggested	pt	S2.P1	S2.P1	1-1	high	TRUE
packages_suggested	pt	S2.P2	S2.P2	1-1	high	TRUE
packages_suggested	pt	S3.P1	S3.P1	1-1	high	TRUE
packages_suggested	pt	S3.P2	S3.P2	1-1	high	TRUE
packages_suggested	ru	S1.P1	S1.P1	1-1	high	TRUE
packages_suggested	ru	S2.P1	S2.P1	1-1	high	TRUE
packages_suggested	ru	S2.P2	S2.P2	1-1	high	TRUE
packages_suggested	ru	S3.P1	S3.P1	1-1	high	TRUE
packages_suggested	ru	S3.P2	S3.P2	1-1	high	TRUE
packages_suggested	tr	S1.P1	S1.P1	1-1	high	TRUE
packages_suggested	tr	S2.P1	S2.P1	1-1	high	TRUE
packages_suggested	tr	S2.P2	S2.P2	1-1	high	TRUE
packages_suggested	tr	S3.P1	S3.P1	1-1	high	TRUE
packages_suggested	tr	S3.P2	S3.P2	1-1	high	TRUE
packages_suggested	vn	S1.P1	S1.P1	1-1	high	TRUE
packages_suggested	vn	S2.P1	S2.P1	1-1	high	TRUE
packages_suggested	vn	S2.P2	S2.P2	1-1	high	TRUE
packages_suggested	vn	S3.P1	S3.P1	1-1	high	TRUE
packages_suggested	vn	S3.P2	S3.P2	1-1	high	TRUE
r_projects	es	S1.P1	S1.P1	1-1	high	TRUE
r_projects	es	S2.P1	S2.P1	1-1	high	TRUE
r_projects	es	S3.P1	S3.P1	1-1	high	TRUE
r_projects	es	S3.P2	S3.P2	1-1	high	TRUE
r_projects	es	S4.P1	S4.P1	1-1	high	TRUE
r_projects	es	S5.P1	S5.P1	1-1	high	TRUE
r_projects	es	S6.P1	S6.P1	1-1	high	TRUE
r_projects	es	S7.P1	S7.P1	1-1	high	TRUE
r_projects	es	S8.P1	S8.P1	1-1	high	TRUE
r_projects	es	S8.P2	S8.P2	1-1	high	TRUE
r_projects	es	S8.P3	S8.P3	1-1	high	TRUE
r_projects	es	S9.P1	S9.P1	1-1	high	TRUE
r_projects	fr	S1.P1	S1.P1	1-1	high	TRUE
r_projects	fr	S2.P1	S2.P1	1-1	high	TRUE
r_projects	fr	S3.P1	S3.P1	1-1	high	TRUE
r_projects	fr	S3.P2	S3.P2	1-1	high	TRUE
r_projects	fr	S4.P1	S4.P1	1-1	high	TRUE
r_projects	fr	S5.P1	S5.P1	1-1	high	TRUE
r_projects	fr	S6.P1	S6.P1	1-1	high	TRUE
r_projects	fr	S7.P1	S7.P1	1-1	high	TRUE
r_projects	fr	S8.P1	S8.P1	1-1	high	TRUE
r_projects	fr	S8.P2	S8.P2	1-1	high	TRUE
r_projects	fr	S8.P3	S8.P3	1-1	high	TRUE
r_projects	fr	S9.P1	S9.P1	1-1	high	TRUE
r_projects	jp	S1.P1	S1.P1	1-1	high	TRUE
r_projects	jp	S2.P1	S2.P1	1-1	high	TRUE
r_projects	jp	S3.P1	S3.P1	1-1	high	TRUE
r_projects	jp	S3.P2	S3.P2	1-1	high	TRUE
r_projects	jp	S4.P1	S4.P1	1-1	high	TRUE
r_projects	jp	S5.P1	S5.P1	1-1	high	TRUE
r_projects	jp	S6.P1	S6.P1	1-1	high	TRUE
r_projects	jp	S7.P1	S7.P1	1-1	high	TRUE
r_projects	jp	S8.P1	S8.P1	1-1	high	TRUE
r_projects	jp	S8.P2	S8.P2	1-1	high	TRUE
r_projects	jp	S8.P3	S8.P3	1-1	high	TRUE
r_projects	jp	S9.P1	S9.P1	1-1	high	TRUE
r_projects	pt	S1.P1	S1.P1	1-1	high	TRUE
r_projects	pt	S2.P1	S2.P1	1-1	high	TRUE
r_projects	pt	S3.P1	S3.P1	1-1	high	TRUE
r_projects	pt	S3.P2	S3.P2	1-1	high	TRUE
r_projects	pt	S4.P1	S4.P1	1-1	high	TRUE
r_projects	pt	S5.P1	S5.P1	1-1	high	TRUE
r_projects	pt	S6.P1	S6.P1	1-1	high	TRUE
r_projects	pt	S7.P1	S7.P1	1-1	high	TRUE
r_projects	pt	S8.P1	S8.P1	1-1	high	TRUE
r_projects	pt	S8.P2	S8.P2	1-1	high	TRUE
r_projects	pt	S8.P3	S8.P3	1-1	high	TRUE
r_projects	pt	S9.P1	S9.P1	1-1	high	TRUE
r_projects	ru	S1.P1	S1.P1	1-1	high	TRUE
r_projects	ru	S2.P1	S2.P1	1-1	high	TRUE
r_projects	ru	S3.P1	S3.P1	1-1	high	TRUE
r_projects	ru	S3.P2	S3.P2	1-1	high	TRUE
r_projects	ru	S4.P1	S4.P1	1-1	high	TRUE
r_projects	ru	S5.P1	S5.P1	1-1	high	TRUE
r_projects	ru	S6.P1	S6.P1	1-1	high	TRUE
r_projects	ru	S7.P1	S7.P1	1-1	high	TRUE
r_projects	ru	S8.P1	S8.P1	1-1	high	TRUE
r_projects	ru	S8.P2	S8.P2	1-1	high	TRUE
r_projects	ru	S8.P3	S8.P3	1-1	high	TRUE
r_projects	ru	S9.P1	S9.P1	1-1	high	TRUE
r_projects	tr	S1.P1	S1.P1	1-1	high	TRUE
r_projects	tr	S2.P1	S2.P1	1-1	high	TRUE
r_projects	tr	S3.P1	S3.P1	1-1	high	TRUE
r_projects	tr	S3.P2	S3.P2	1-1	high	TRUE
r_projects	tr	S4.P1	S4.P1	1-1	high	TRUE
r_projects	tr	S5.P1	S5.P1	1-1	high	TRUE
r_projects	tr	S6.P1	S6.P1	1-1	high	TRUE
r_projects	tr	S7.P1	S7.P1	1-1	high	TRUE
r_projects	tr	S8.P1	S8.P1	1-1	high	TRUE
r_projects	tr	S8.P2	S8.P2	1-1	high	TRUE
r_projects	tr	S8.P3	S8.P3	1-1	high	TRUE
r_projects	tr	S9.P1	S9.P1	1-1	high	TRUE
r_projects	vn	S1.P1	S1.P1	1-1	high	TRUE
r_projects	vn	S2.P1	S2.P1	1-1	high	TRUE
r_projects	vn	S3.P1	S3.P1	1-1	high	TRUE
r_projects	vn	S3.P2	S3.P2	1-1	high	TRUE
r_projects	vn	S4.P1	S4.P1	1-1	high	TRUE
r_projects	vn	S5.P1	S5.P1	1-1	high	TRUE
r_projects	vn	S6.P1	S6.P1	1-1	high	TRUE
r_projects	vn	S7.P1	S7.P1	1-1	high	TRUE
r_projects	vn	S8.P1	S8.P1	1-1	high	TRUE
r_projects	vn	S8.P2	S8.P2	1-1	high	TRUE
r_projects	vn	S8.P3	S8.P3	1-1	high	TRUE
r_projects	vn	S9.P1	S9.P1	1-1	high	TRUE
reportfactory	es	S1.P1	S1.P1	1-1	high	TRUE
reportfactory	es	S3.P1	S3.P1	1-1	high	TRUE
reportfactory	es	S4.P1	S4.P1	1-1	high	TRUE
reportfactory	es	S4.P2	S4.P2	1-1	high	TRUE
reportfactory	es	S4.P3	S4.P3	1-1	high	TRUE
reportfactory	es	S4.P4	S4.P4	1-1	high	TRUE
reportfactory	es	S4.P5	S4.P5	1-1	high	TRUE
reportfactory	es	S5.P1	S5.P1	1-1	high	TRUE
reportfactory	es	S5.P2	S5.P2	1-1	high	TRUE
reportfactory	es	S5.P3	S5.P3	1-1	high	TRUE
reportfactory	es	S5.P4	S5.P4	1-1	high	TRUE
reportfactory	es	S6.P1	S6.P1	1-1	high	TRUE
reportfactory	es	S7.P1	S7.P1	1-1	high	TRUE
reportfactory	es	S7.P2	S7.P2	1-1	high	TRUE
reportfactory	es	S8.P1	S8.P1	1-1	high	TRUE
reportfactory	es	S9.P1	S9.P1	1-1	high	TRUE
reportfactory	es	S10.P1	S10.P1	1-1	high	TRUE
reportfactory	es	S10.P2	S10.P2	1-1	high	TRUE
reportfactory	es	S11.P1	S11.P1	1-1	high	TRUE
reportfactory	es	S12.P1	S12.P1	1-1	high	TRUE
reportfactory	es	S13.P1	S13.P1	1-1	high	TRUE
reportfactory	es	S13.P2	S13.P2	1-1	high	TRUE
reportfactory	es	S13.P3	S13.P3	1-1	high	TRUE
reportfactory	es	S13.P4	S13.P4	1-1	high	TRUE
reportfactory	es	S15.P1	S15.P1	1-1	high	TRUE
reportfactory	es	S16.P1	S16.P1	1-1	high	TRUE
reportfactory	es	S17.P1	S17.P1	1-1	high	TRUE
reportfactory	es	S18.P1	S18.P1	1-1	high	TRUE
reportfactory	fr	S1.P1	S1.P1	1-1	high	TRUE
reportfactory	fr	S3.P1	S3.P1	1-1	high	TRUE
reportfactory	fr	S4.P1	S4.P1	1-1	high	TRUE
reportfactory	fr	S4.P2	S4.P2	1-1	high	TRUE
reportfactory	fr	S4.P3	S4.P3	1-1	high	TRUE
reportfactory	fr	S4.P4	S4.P4	1-1	high	TRUE
reportfactory	fr	S4.P5	S4.P5	1-1	high	TRUE
reportfactory	fr	S5.P1	S5.P1	1-1	high	TRUE
reportfactory	fr	S5.P2	S5.P2	1-1	high	TRUE
reportfactory	fr	S5.P3	S5.P3	1-1	high	TRUE
reportfactory	fr	S5.P4	S5.P4	1-1	high	TRUE
reportfactory	fr	S6.P1	S6.P1	1-1	high	TRUE
reportfactory	fr	S7.P1	S7.P1	1-1	high	TRUE
reportfactory	fr	S7.P2	S7.P2	1-1	high	TRUE
reportfactory	fr	S8.P1	S8.P1	1-1	high	TRUE
reportfactory	fr	S9.P1	S9.P1	1-1	high	TRUE
reportfactory	fr	S10.P1	S10.P1	1-1	high	TRUE
reportfactory	fr	S10.P2	S10.P2	1-1	high	TRUE
reportfactory	fr	S11.P1	S11.P1	1-1	high	TRUE
reportfactory	fr	S12.P1	S12.P1	1-1	high	TRUE
reportfactory	fr	S13.P1	S13.P1	1-1	high	TRUE
reportfactory	fr	S13.P2	S13.P2	1-1	high	TRUE
reportfactory	fr	S13.P3	S13.P3	1-1	high	TRUE
reportfactory	fr	S13.P4	S13.P4	1-1	high	TRUE
reportfactory	fr	S15.P1	S15.P1	1-1	high	TRUE
reportfactory	fr	S16.P1	S16.P1	1-1	high	TRUE
reportfactory	fr	S17.P1	S17.P1	1-1	high	TRUE
reportfactory	fr	S18.P1	S18.P1	1-1	high	TRUE
reportfactory	jp	S1.P1	S1.P1	1-1	high	TRUE
reportfactory	jp	S2.P1	S2.P1	1-1	high	TRUE
reportfactory	jp	S3.P1	S3.P1	1-1	high	TRUE
reportfactory	jp	S4.P1	S4.P1	1-1	high	TRUE
reportfactory	jp	S4.P2	S4.P2	1-1	high	TRUE
reportfactory	jp	S4.P3	S4.P3	1-1	high	TRUE
reportfactory	jp	S4.P4	S4.P4	1-1	high	TRUE
reportfactory	jp	S4.P5	S4.P5	1-1	high	TRUE
reportfactory	jp	S5.P1	S5.P1	1-1	high	TRUE
reportfactory	jp	S5.P2	S5.P2	1-1	high	TRUE
reportfactory	jp	S5.P3	S5.P3	1-1	high	TRUE
reportfactory	jp	S5.P4	S5.P4	1-1	high	TRUE
reportfactory	jp	S6.P1	S6.P1	1-1	high	TRUE
reportfactory	jp	S7.P1	S7.P1	1-1	high	TRUE
reportfactory	jp	S7.P2	S7.P2	1-1	high	TRUE
reportfactory	jp	S8.P1	S8.P1	1-1	high	TRUE
reportfactory	jp	S9.P1	S9.P1	1-1	high	TRUE
reportfactory	jp	S10.P1	S10.P1	1-1	high	TRUE
reportfactory	jp	S10.P2	S10.P2	1-1	high	TRUE
reportfactory	jp	S11.P1	S11.P1	1-1	high	TRUE
reportfactory	jp	S12.P1	S12.P1	1-1	high	TRUE
reportfactory	jp	S13.P1	S13.P1	1-1	high	TRUE
reportfactory	jp	S13.P2	S13.P2	1-1	high	TRUE
reportfactory	jp	S13.P3	S13.P3	1-1	high	TRUE
reportfactory	jp	S13.P4	S13.P4	1-1	high	TRUE
reportfactory	jp	S14.P1	S14.P1	1-1	high	TRUE
reportfactory	jp	S15.P1	S15.P1	1-1	high	TRUE
reportfactory	jp	S16.P1	S16.P1	1-1	high	TRUE
reportfactory	jp	S17.P1	S17.P1	1-1	high	TRUE
reportfactory	jp	S18.P1	S18.P1	1-1	high	TRUE
reportfactory	pt	S1.P1	S1.P1	1-1	high	TRUE
reportfactory	pt	S3.P1	S3.P1	1-1	high	TRUE
reportfactory	pt	S4.P1	S4.P1	1-1	high	TRUE
reportfactory	pt	S4.P2	S4.P2	1-1	high	TRUE
reportfactory	pt	S4.P3	S4.P3	1-1	high	TRUE
reportfactory	pt	S4.P4	S4.P4	1-1	high	TRUE
reportfactory	pt	S4.P5	S4.P5	1-1	high	TRUE
reportfactory	pt	S5.P1	S5.P1	1-1	high	TRUE
reportfactory	pt	S5.P2	S5.P2	1-1	high	TRUE
reportfactory	pt	S5.P3	S5.P3	1-1	high	TRUE
reportfactory	pt	S5.P4	S5.P4	1-1	high	TRUE
reportfactory	pt	S6.P1	S6.P1	1-1	high	TRUE
reportfactory	pt	S7.P1	S7.P1	1-1	high	TRUE
reportfactory	pt	S7.P2	S7.P2	1-1	high	TRUE
reportfactory	pt	S8.P1	S8.P1	1-1	high	TRUE
reportfactory	pt	S9.P1	S9.P1	1-1	high	TRUE
reportfactory	pt	S10.P1	S10.P1	1-1	high	TRUE
reportfactory	pt	S10.P2	S10.P2	1-1	high	TRUE
reportfactory	pt	S11.P1	S11.P1	1-1	high	TRUE
reportfactory	pt	S12.P1	S12.P1	1-1	high	TRUE
reportfactory	pt	S13.P1	S13.P1	1-1	high	TRUE
reportfactory	pt	S13.P2	S13.P2	1-1	high	TRUE
reportfactory	pt	S13.P3	S13.P3	1-1	high	TRUE
reportfactory	pt	S13.P4	S13.P4	1-1	high	TRUE
reportfactory	pt	S15.P1	S15.P1	1-1	high	TRUE
reportfactory	pt	S16.P1	S16.P1	1-1	high	TRUE
reportfactory	pt	S17.P1	S17.P1	1-1	high	TRUE
reportfactory	pt	S18.P1	S18.P1	1-1	high	TRUE
reportfactory	ru	S1.P1	S1.P1	1-1	high	TRUE
reportfactory	ru	S3.P1	S3.P1	1-1	high	TRUE
reportfactory	ru	S4.P1	S4.P1	1-1	high	TRUE
reportfactory	ru	S4.P2	S4.P2	1-1	high	TRUE
reportfactory	ru	S4.P3	S4.P3	1-1	high	TRUE
reportfactory	ru	S4.P4	S4.P4	1-1	high	TRUE
reportfactory	ru	S4.P5	S4.P5	1-1	high	TRUE
reportfactory	ru	S5.P1	S5.P1	1-1	high	TRUE
reportfactory	ru	S5.P2	S5.P2	1-1	high	TRUE
reportfactory	ru	S5.P3	S5.P3	1-1	high	TRUE
reportfactory	ru	S5.P4	S5.P4	1-1	high	TRUE
reportfactory	ru	S6.P1	S6.P1	1-1	high	TRUE
reportfactory	ru	S7.P1	S7.P1	1-1	high	TRUE
reportfactory	ru	S7.P2	S7.P2	1-1	high	TRUE
reportfactory	ru	S8.P1	S8.P1	1-1	high	TRUE
reportfactory	ru	S9.P1	S9.P1	1-1	high	TRUE
reportfactory	ru	S10.P1	S10.P1	1-1	high	TRUE
reportfactory	ru	S10.P2	S10.P2	1-1	high	TRUE
reportfactory	ru	S11.P1	S11.P1	1-1	high	TRUE
reportfactory	ru	S12.P1	S12.P1	1-1	high	TRUE
reportfactory	ru	S13.P1	S13.P1	1-1	high	TRUE
reportfactory	ru	S13.P2	S13.P2	1-1	high	TRUE
reportfactory	ru	S13.P3	S13.P3	1-1	high	TRUE
reportfactory	ru	S13.P4	S13.P4	1-1	high	TRUE
reportfactory	ru	S15.P1	S15.P1	1-1	high	TRUE
reportfactory	ru	S16.P1	S16.P1	1-1	high	TRUE
reportfactory	ru	S17.P1	S17.P1	1-1	high	TRUE
reportfactory	ru	S18.P1	S18.P1	1-1	high	TRUE
reportfactory	tr	S1.P1	S1.P1	1-1	high	TRUE
reportfactory	tr	S2.P1	S2.P1	1-1	high	TRUE
reportfactory	tr	S3.P1	S3.P1	1-1	high	TRUE
reportfactory	tr	S3.P2	S3.P2	1-1	high	TRUE
reportfactory	tr	S4.P1	S4.P1	1-1	high	TRUE
reportfactory	tr	S4.P2	S4.P2	1-1	high	TRUE
reportfactory	tr	S4.P3	S4.P3	1-1	high	TRUE
reportfactory	tr	S4.P4	S4.P4	1-1	high	TRUE
reportfactory	tr	S4.P5	S4.P5	1-1	high	TRUE
reportfactory	tr	S4.P6	S4.P6	1-1	high	TRUE
reportfactory	tr	S5.P1	S5.P1	1-1	high	TRUE
reportfactory	tr	S5.P2	S5.P2	1-1	high	TRUE
reportfactory	tr	S5.P3	S5.P3	1-1	high	TRUE
reportfactory	tr	S5.P4	S5.P4	1-1	high	TRUE
reportfactory	tr	S5.P5	S5.P5	1-1	high	TRUE
reportfactory	tr	S6.P1	S6.P1	1-1	high	TRUE
reportfactory	tr	S7.P1	S7.P1	1-1	high	TRUE
reportfactory	tr	S7.P2	S7.P2	1-1	high	TRUE
reportfactory	tr	S8.P1	S8.P1	1-1	high	TRUE
reportfactory	tr	S8.P2	S8.P2	1-1	high	TRUE
reportfactory	tr	S9.P1	S9.P1	1-1	high	TRUE
reportfactory	tr	S9.P2	S9.P2	1-1	high	TRUE
reportfactory	tr	S10.P1	S10.P1	1-1	high	TRUE
reportfactory	tr	S10.P2	S10.P2	1-1	high	TRUE
reportfactory	tr	S10.P3	S10.P3	1-1	high	TRUE
reportfactory	tr	S11.P1	S11.P1	1-1	high	TRUE
reportfactory	tr	S11.P2	S11.P2	1-1	high	TRUE
reportfactory	tr	S12.P1	S12.P1	1-1	high	TRUE
reportfactory	tr	S13.P1	S13.P1	1-1	high	TRUE
reportfactory	tr	S13.P2	S13.P2	1-1	high	TRUE
reportfactory	tr	S13.P3	S13.P3	1-1	high	TRUE
reportfactory	tr	S13.P4	S13.P4	1-1	high	TRUE
reportfactory	tr	S14.P1	S14.P1	1-1	high	TRUE
reportfactory	tr	S15.P1	S15.P1	1-1	high	TRUE
reportfactory	tr	S16.P1	S16.P1	1-1	high	TRUE
reportfactory	tr	S17.P1	S17.P1	1-1	high	TRUE
reportfactory	tr	S18.P1	S18.P1	1-1	high	TRUE
reportfactory	vn	S1.P1	S1.P1	1-1	high	TRUE
reportfactory	vn	S2.P1	S2.P1	1-1	high	TRUE
reportfactory	vn	S3.P1	S3.P1	1-1	high	TRUE
reportfactory	vn	S3.P2	S3.P2	1-1	high	TRUE
reportfactory	vn	S4.P1	S4.P1	1-1	high	TRUE
reportfactory	vn	S4.P2	S4.P2	1-1	high	TRUE
reportfactory	vn	S4.P3	S4.P3	1-1	high	TRUE
reportfactory	vn	S4.P4	S4.P4	1-1	high	TRUE
reportfactory	vn	S4.P5	S4.P5	1-1	high	TRUE
reportfactory	vn	S4.P6	S4.P6	1-1	high	TRUE
reportfactory	vn	S5.P1	S5.P1	1-1	high	TRUE
reportfactory	vn	S5.P2	S5.P2	1-1	high	TRUE
reportfactory	vn	S5.P3	S5.P3	1-1	high	TRUE
reportfactory	vn	S5.P4	S5.P4	1-1	high	TRUE
reportfactory	vn	S5.P5	S5.P5	1-1	high	TRUE
reportfactory	vn	S6.P1	S6.P1	1-1	high	TRUE
reportfactory	vn	S7.P1	S7.P1	1-1	high	TRUE
reportfactory	vn	S7.P2	S7.P2	1-1	high	TRUE
reportfactory	vn	S8.P1	S8.P1	1-1	high	TRUE
reportfactory	vn	S8.P2	S8.P2	1-1	high	TRUE
reportfactory	vn	S9.P1	S9.P1	1-1	high	TRUE
reportfactory	vn	S9.P2	S9.P2	1-1	high	TRUE
reportfactory	vn	S10.P1	S10.P1	1-1	high	TRUE
reportfactory	vn	S10.P2	S10.P2	1-1	high	TRUE
reportfactory	vn	S10.P3	S10.P3	1-1	high	TRUE
reportfactory	vn	S11.P1	S11.P1	1-1	high	TRUE
reportfactory	vn	S11.P2	S11.P2	1-1	high	TRUE
reportfactory	vn	S12.P1	S12.P1	1-1	high	TRUE
reportfactory	vn	S13.P1	S13.P1	1-1	high	TRUE
reportfactory	vn	S13.P2	S13.P2	1-1	high	TRUE
reportfactory	vn	S13.P3	S13.P3	1-1	high	TRUE
reportfactory	vn	S13.P4	S13.P4	1-1	high	TRUE
reportfactory	vn	S14.P1	S14.P1	1-1	high	TRUE
reportfactory	vn	S15.P1	S15.P1	1-1	high	TRUE
reportfactory	vn	S16.P1	S16.P1	1-1	high	TRUE
reportfactory	vn	S17.P1	S17.P1	1-1	high	TRUE
reportfactory	vn	S18.P1	S18.P1	1-1	high	TRUE
shiny_basics	es	S1.P1	S1.P1	1-1	high	TRUE
shiny_basics	es	S2.P1	S2.P1	1-1	high	TRUE
shiny_basics	es	S3.P1	S3.P1	1-1	high	TRUE
shiny_basics	es	S3.P2	S3.P2	1-1	high	TRUE
shiny_basics	es	S4.P1	S4.P1	1-1	high	TRUE
shiny_basics	es	S5.P1	S5.P1	1-1	high	TRUE
shiny_basics	es	S6.P1	S6.P1	1-1	high	TRUE
shiny_basics	es	S6.P2	S6.P2	1-1	high	TRUE
shiny_basics	es	S7.P1	S7.P1	1-1	high	TRUE
shiny_basics	es	S8.P1	S8.P1	1-1	high	TRUE
shiny_basics	es	S9.P1	S9.P1	1-1	high	TRUE
shiny_basics	es	S9.P2	S9.P2	1-1	high	TRUE
shiny_basics	es	S9.P3	S9.P3	1-1	high	TRUE
shiny_basics	es	S10.P1	S10.P1	1-1	high	TRUE
shiny_basics	es	S10.P2	S10.P2	1-1	high	TRUE
shiny_basics	es	S10.P3	S10.P3	1-1	high	TRUE
shiny_basics	es	S10.P4	S10.P4	1-1	high	TRUE
shiny_basics	es	S10.P5	S10.P5	1-1	high	TRUE
shiny_basics	es	S10.P6	S10.P6	1-1	high	TRUE
shiny_basics	es	S10.P7	S10.P7	1-1	high	TRUE
shiny_basics	es	S11.P1	S11.P1	1-1	high	TRUE
shiny_basics	es	S11.P2	S11.P2	1-1	high	TRUE
shiny_basics	es	S11.P3	S11.P3	1-1	high	TRUE
shiny_basics	es	S11.P4	S11.P4	1-1	high	TRUE
shiny_basics	es	S11.P5	S11.P5	1-1	high	TRUE
shiny_basics	es	S12.P1	S12.P1	1-1	high	TRUE
shiny_basics	es	S13.P1	S13.P1	1-1	high	TRUE
shiny_basics	es	S13.P2	S13.P2	1-1	high	TRUE
shiny_basics	es	S13.P3	S13.P3	1-1	high	TRUE
shiny_basics	es	S13.P4	S13.P4	1-1	high	TRUE
shiny_basics	es	S14.P1	S14.P1	1-1	high	TRUE
shiny_basics	es	S14.P2	S14.P2	1-1	high	TRUE
shiny_basics	es	S15.P1	S15.P1	1-1	high	TRUE
shiny_basics	es	S15.P2	S15.P2	1-1	high	TRUE
shiny_basics	es	S15.P3	S15.P3	1-1	high	TRUE
shiny_basics	es	S15.P4	S15.P4	1-1	high	TRUE
shiny_basics	es	S15.P5	S15.P5	1-1	high	TRUE
shiny_basics	es	S15.P6	S15.P6	1-1	high	TRUE
shiny_basics	es	S16.P1	S16.P1	1-1	high	TRUE
shiny_basics	es	S16.P2	S16.P2	1-1	high	TRUE
shiny_basics	es	S16.P3	S16.P3	1-1	high	TRUE
shiny_basics	es	S16.P4	S16.P4	1-1	high	TRUE
shiny_basics	es	S16.P5	S16.P5	1-1	high	TRUE
shiny_basics	es	S16.P6	S16.P6	1-1	high	TRUE
shiny_basics	es	S16.P7	S16.P7	1-1	high	TRUE
shiny_basics	es	S16.P8	S16.P8	1-1	high	TRUE
shiny_basics	es	S16.P9	S16.P9	1-1	high	TRUE
shiny_basics	es	S16.P10	S16.P10	1-1	high	TRUE
shiny_basics	es	S17.P1	S17.P1	1-1	high	TRUE
shiny_basics	es	S17.P2	S17.P2	1-1	high	TRUE
shiny_basics	es	S17.P3	S17.P3	1-1	high	TRUE
shiny_basics	es	S17.P4	S17.P4	1-1	high	TRUE
shiny_basics	es	S17.P5	S17.P5	1-1	high	TRUE
shiny_basics	es	S17.P6	S17.P6	1-1	high	TRUE
shiny_basics	es	S18.P1	S18.P1	1-1	high	TRUE
shiny_basics	es	S19.P1	S19.P1	1-1	high	TRUE
shiny_basics	es	S20.P1	S20.P1	1-1	high	TRUE
shiny_basics	es	S21.P1	S21.P1	1-1	high	TRUE
shiny_basics	fr	S1.P1	S1.P1	1-1	high	TRUE
shiny_basics	fr	S2.P1	S2.P1	1-1	high	TRUE
shiny_basics	fr	S3.P1	S3.P1	1-1	high	TRUE
shiny_basics	fr	S4.P1	S4.P1	1-1	high	TRUE
shiny_basics	fr	S5.P1	S5.P1	1-1	high	TRUE
shiny_basics	fr	S6.P1	S6.P1	1-1	high	TRUE
shiny_basics	fr	S6.P2	S6.P2	1-1	high	TRUE
shiny_basics	fr	S7.P1	S7.P1	1-1	high	TRUE
shiny_basics	fr	S8.P1	S8.P1	1-1	high	TRUE
shiny_basics	fr	S9.P1	S9.P1	1-1	high	TRUE
shiny_basics	fr	S9.P2	S9.P2	1-1	high	TRUE
shiny_basics	fr	S9.P3	S9.P3	1-1	high	TRUE
shiny_basics	fr	S10.P1	S10.P1	1-1	high	TRUE
shiny_basics	fr	S10.P2	S10.P2	1-1	high	TRUE
shiny_basics	fr	S10.P3	S10.P3	1-1	high	TRUE
shiny_basics	fr	S10.P4	S10.P4	1-1	high	TRUE
shiny_basics	fr	S10.P5	S10.P5	1-1	high	TRUE
shiny_basics	fr	S10.P6	S10.P6	1-1	high	TRUE
shiny_basics	fr	S10.P7	S10.P7	1-1	high	TRUE
shiny_basics	fr	S11.P1	S11.P1	1-1	high	TRUE
shiny_basics	fr	S11.P2	S11.P2	1-1	high	TRUE
shiny_basics	fr	S11.P3	S11.P3	1-1	high	TRUE
shiny_basics	fr	S11.P4	S11.P4	1-1	high	TRUE
shiny_basics	fr	S11.P5	S11.P5	1-1	high	TRUE
shiny_basics	fr	S12.P1	S12.P1	1-1	high	TRUE
shiny_basics	fr	S13.P1	S13.P1	1-1	high	TRUE
shiny_basics	fr	S13.P2	S13.P2	1-1	high	TRUE
shiny_basics	fr	S14.P1	S14.P1	1-1	high	TRUE
shiny_basics	fr	S15.P1	S15.P1	1-1	high	TRUE
shiny_basics	fr	S15.P2	S15.P2	1-1	high	TRUE
shiny_basics	fr	S15.P3	S15.P3	1-1	high	TRUE
shiny_basics	fr	S15.P4	S15.P4	1-1	high	TRUE
shiny_basics	fr	S15.P5	S15.P5	1-1	high	TRUE
shiny_basics	fr	S16.P1	S16.P1	1-1	high	TRUE
shiny_basics	fr	S16.P2	S16.P2	1-1	high	TRUE
shiny_basics	fr	S16.P3	S16.P3	1-1	high	TRUE
shiny_basics	fr	S16.P4	S16.P4	1-1	high	TRUE
shiny_basics	fr	S16.P5	S16.P5	1-1	high	TRUE
shiny_basics	fr	S16.P6	S16.P6	1-1	high	TRUE
shiny_basics	fr	S16.P7	S16.P7	1-1	high	TRUE
shiny_basics	fr	S17.P1	S17.P1	1-1	high	TRUE
shiny_basics	fr	S17.P2	S17.P2	1-1	high	TRUE
shiny_basics	fr	S17.P3	S17.P3	1-1	high	TRUE
shiny_basics	fr	S18.P1	S18.P1	1-1	high	TRUE
shiny_basics	fr	S19.P1	S19.P1	1-1	high	TRUE
shiny_basics	fr	S20.P1	S20.P1	1-1	high	TRUE
shiny_basics	fr	S21.P1	S21.P1	1-1	high	TRUE
shiny_basics	jp	S1.P1	S1.P1	1-1	high	TRUE
